"CPF","segmento_do_cliente.x","Idade","Rentabilidade","previdência","cartao_de_credito","cheque_especial","credito_pessoal","cdb","credito_consignado","respostas_de_nps","data_da_resposta","Renda","verbatim"
41729782344,"Prime",44,544.03,2,1,3,1,2,3,3,2023-02-02,19879,"A experiência no banco não foi boa."
60518143989,"Exclusive",43,396.74,2,0,3,1,3,2,2,2023-11-11,8308,"0"
36198478967,"Exclusive",31,510.64,3,0,3,1,1,2,1,2024-02-06,8497,"0"
37140123738,"Prime",38,735.31,2,2,3,0,3,3,9,2023-01-16,14642,"O aplicativo é rápido e fácil de usar."
98618795770,"Classic",23,207.57,1,1,1,0,0,2,5,2023-12-29,2368,"0"
91514442673,"Exclusive",32,590.21,1,2,1,1,2,1,3,2024-04-10,9264,"A experiência no banco não foi boa."
15369343557,"Classic",30,266.18,0,1,1,0,1,1,6,2023-03-31,2578,"0"
35455649736,"Classic",26,135.18,0,2,1,1,1,3,3,2023-01-02,3938,"A experiência no banco não foi boa."
39970989240,"Prime",48,744.51,4,2,3,0,3,2,1,2023-07-05,19014,"0"
57817687743,"Exclusive",44,492.81,2,3,1,1,3,2,7,2024-06-09,9318,"0"
17604412200,"Classic",21,230.43,1,1,1,1,0,2,4,2024-04-25,3995,"0"
49162863055,"Prime",44,662.09,2,2,1,0,2,2,7,2023-04-02,16081,"0"
27136356287,"Prime",47,516.2,2,1,3,0,3,2,2,2024-03-19,15407,"0"
21731913409,"Exclusive",41,512.07,3,2,2,1,3,1,2,2024-12-08,8524,"0"
65228213478,"Exclusive",25,458.64,3,3,2,0,2,1,10,2024-02-18,9095,"0"
90335537107,"Prime",54,573.78,4,2,3,0,2,1,1,2023-04-25,18162,"0"
31124769086,"Classic",30,370.44,1,2,1,1,1,2,0,2023-05-12,2627,"A experiência no banco não foi boa."
40355179574,"Classic",38,133.42,0,0,1,1,1,2,0,2023-03-25,5666,"0"
28949013884,"Exclusive",30,540.45,3,0,3,1,2,1,9,2023-08-04,9350,"Muito satisfeito com o banco."
24253016149,"Exclusive",48,586.9,2,3,2,1,3,2,1,2024-11-24,8729,"0"
21231240070,"Classic",26,387.86,0,2,1,0,1,2,6,2024-03-11,5939,"O atendimento precisa melhorar."
88964345535,"Prime",47,516.04,2,1,1,1,3,1,4,2023-03-05,16679,"0"
11450917156,"Prime",52,631.52,2,1,1,1,3,1,2,2024-02-18,19427,"0"
72649980442,"Prime",34,639,4,2,2,1,2,2,5,2023-08-01,17587,"0"
13169034358,"Exclusive",48,396.01,1,3,3,1,3,1,2,2023-03-28,8089,"O atendimento precisa melhorar."
52565637998,"Exclusive",28,345.39,3,2,0,1,2,1,1,2023-11-18,9606,"0"
99241830338,"Prime",41,581.76,2,1,3,1,3,3,6,2023-12-05,17719,"O app trava constantemente."
56128891110,"Prime",33,556.28,4,1,2,0,3,2,4,2023-06-21,18524,"0"
10716373942,"Prime",54,712.2,4,1,3,0,3,1,2,2023-05-08,17196,"O aplicativo é lento e confuso."
22407644675,"Prime",45,708.2,2,1,2,1,2,2,10,2024-04-02,11079,"0"
38226752357,"Classic",31,252.11,1,2,0,0,1,2,1,2024-12-13,1881,"O aplicativo é lento e confuso."
27292621081,"Exclusive",34,568.61,0,1,0,1,3,1,0,2023-08-29,9167,"O aplicativo é lento e confuso."
31835639913,"Prime",34,722.03,4,2,2,0,2,3,3,2024-09-16,10406,"0"
36796061527,"Classic",31,364.24,0,1,1,1,1,3,8,2023-10-18,7650,"O aplicativo é rápido e fácil de usar."
11406551128,"Exclusive",39,583.41,0,2,0,1,3,1,9,2024-12-11,9395,"Ótimo atendimento, adorei o app."
45648628409,"Exclusive",36,446.33,0,1,0,0,1,1,1,2023-10-19,8787,"0"
45824490215,"Classic",19,298.16,1,1,0,0,1,0,7,2023-04-24,1115,"0"
51722659288,"Prime",38,501.51,2,3,3,0,3,2,3,2024-08-25,11093,"0"
32110142923,"Prime",48,597.09,4,3,1,0,2,2,10,2024-02-10,12285,"0"
55634916275,"Exclusive",31,498.48,0,2,0,1,1,1,4,2023-07-06,8857,"0"
28957873867,"Exclusive",39,593.73,3,3,1,1,3,2,0,2024-11-23,8187,"A experiência no banco não foi boa."
41734087115,"Classic",39,292.41,0,1,0,0,1,2,3,2023-11-25,7581,"0"
66158259244,"Prime",55,658.2,4,2,2,0,3,1,3,2024-05-02,14993,"0"
36837190307,"Prime",39,708.87,2,3,3,0,3,1,4,2024-12-19,10435,"0"
34282627098,"Exclusive",44,331.01,3,3,1,1,2,1,4,2024-05-26,9076,"Tive problemas com o suporte."
75549922163,"Classic",43,311.31,1,2,1,1,1,1,9,2024-04-16,6272,"0"
90971870580,"Exclusive",33,451.7,1,3,1,0,2,1,2,2023-12-26,9325,"O atendimento precisa melhorar."
10888625666,"Exclusive",32,581.92,1,3,0,1,3,1,6,2023-01-07,9070,"O atendimento precisa melhorar."
49360722669,"Prime",49,585.9,4,3,2,1,3,3,1,2024-08-29,19741,"O app trava constantemente."
70101110956,"Classic",29,164.45,1,1,1,0,0,2,7,2024-02-07,1735,"0"
95312053283,"Exclusive",47,566.83,1,2,1,1,1,1,9,2024-07-25,8970,"O aplicativo é rápido e fácil de usar."
42134051068,"Classic",18,287.17,0,0,1,0,1,0,5,2023-03-19,7382,"0"
64293072659,"Prime",50,576.87,2,2,3,1,3,1,7,2023-09-29,16830,"0"
90000326830,"Exclusive",49,599.76,2,2,0,1,3,1,2,2023-12-06,8158,"O aplicativo é lento e confuso."
82691474822,"Exclusive",50,356.54,3,3,3,1,1,1,10,2023-11-30,8228,"O serviço prestado é excelente."
59121114438,"Prime",39,647.75,4,1,3,0,2,1,3,2024-03-27,11932,"O app trava constantemente."
80365593733,"Prime",32,513.77,4,2,3,0,3,3,7,2024-07-07,12430,"0"
26024746381,"Classic",34,186.56,0,1,1,1,1,2,2,2024-12-09,4108,"0"
43573380876,"Classic",34,187.38,0,1,0,0,1,3,7,2023-02-18,1635,"0"
88592772461,"Classic",32,132.27,1,0,1,1,1,3,7,2023-10-04,3728,"0"
75052557443,"Exclusive",49,439.82,1,3,1,1,2,1,10,2024-02-15,8736,"Adoro as funcionalidades do app!"
94546996229,"Prime",30,742.88,4,2,3,1,3,2,5,2023-02-09,19352,"0"
87452758609,"Exclusive",44,440.03,3,1,0,0,2,1,6,2023-03-08,8940,"0"
27914001968,"Classic",21,178.88,0,1,1,1,1,0,2,2023-03-01,4912,"0"
21082531762,"Exclusive",29,397.14,3,2,0,1,3,2,9,2024-12-10,9297,"0"
95867384345,"Exclusive",33,505.92,3,3,0,0,1,2,9,2024-06-29,8490,"0"
23236646872,"Exclusive",30,413.47,3,2,1,0,1,1,8,2024-03-19,9861,"0"
43890161659,"Prime",39,566.86,4,2,2,1,3,3,6,2023-04-25,10854,"0"
51181912074,"Exclusive",34,344.67,2,1,0,1,3,1,10,2023-11-13,9935,"Muito satisfeito com o banco."
27719430055,"Classic",28,378.69,1,0,1,1,1,0,9,2023-12-01,5614,"O serviço prestado é excelente."
73134580478,"Exclusive",28,533.55,3,2,3,0,3,1,3,2024-08-29,9375,"0"
31928517857,"Exclusive",30,458.49,2,3,0,0,3,2,1,2023-05-18,8665,"0"
48365262419,"Prime",33,713.54,2,3,2,1,2,3,2,2024-03-12,15047,"0"
60840190976,"Classic",41,397.35,0,2,1,0,1,1,1,2023-01-08,4554,"0"
80380921918,"Classic",25,250.1,0,2,1,1,1,1,4,2024-10-16,4088,"O app trava constantemente."
34389140245,"Classic",37,283.74,0,1,1,1,1,0,7,2024-05-07,4270,"0"
63229135954,"Prime",52,699.07,4,2,3,0,3,3,6,2024-10-09,11606,"O atendimento precisa melhorar."
86739501924,"Exclusive",47,322.79,3,3,0,0,1,2,5,2023-07-01,8196,"O app trava constantemente."
97313861698,"Exclusive",35,338.78,3,2,0,1,3,2,0,2024-09-10,9908,"0"
35723318898,"Classic",22,340.65,0,1,1,0,1,3,4,2023-02-20,7458,"0"
24465375044,"Prime",34,627.02,2,3,3,1,3,2,10,2023-12-01,16253,"0"
51098136312,"Classic",42,178.76,0,2,1,1,0,0,4,2023-04-04,2590,"Tive problemas com o suporte."
37895479550,"Classic",35,391.27,0,0,1,1,1,1,0,2023-04-04,3951,"0"
78087968244,"Classic",18,365.28,0,1,1,1,1,3,8,2024-07-12,1979,"0"
98333194648,"Exclusive",36,469.7,2,0,1,1,3,1,8,2023-06-15,8067,"0"
14857940972,"Classic",27,249.34,0,1,0,0,1,0,2,2023-11-10,3500,"O atendimento precisa melhorar."
62802982623,"Classic",33,270.24,0,1,0,1,1,3,3,2023-10-15,1625,"O aplicativo é lento e confuso."
30566315302,"Classic",29,201.84,0,1,0,1,1,2,10,2024-04-06,7742,"0"
19060477332,"Prime",54,734.33,2,2,3,1,3,3,5,2023-03-03,14568,"O aplicativo é lento e confuso."
24541201640,"Classic",33,241.05,0,0,1,0,1,2,5,2023-06-28,3415,"Tive problemas com o suporte."
80010891641,"Prime",39,725.81,4,1,2,1,3,2,8,2024-01-01,13347,"O serviço prestado é excelente."
64533193876,"Prime",31,615.94,2,1,3,0,3,2,5,2023-02-16,14157,"0"
17589502489,"Exclusive",30,374.73,1,1,0,1,1,1,4,2023-08-31,9781,"O aplicativo é lento e confuso."
40941256435,"Exclusive",39,450.75,0,3,3,0,3,1,7,2023-05-01,9467,"0"
99952888001,"Classic",28,390.99,0,1,1,0,1,3,5,2023-04-08,4253,"0"
11759881949,"Classic",19,347.27,0,2,0,1,1,0,9,2023-01-04,1279,"0"
63100964642,"Classic",19,182.28,1,1,1,0,1,2,0,2023-04-27,4755,"A experiência no banco não foi boa."
27902230600,"Prime",35,658.35,4,2,1,0,3,1,5,2024-11-16,15972,"0"
52037058257,"Exclusive",48,458.71,0,1,1,1,2,1,6,2024-01-13,9181,"0"
54112024014,"Classic",32,291.83,1,1,1,1,1,2,7,2024-11-01,5946,"0"
59633101266,"Exclusive",46,466.05,0,2,0,1,3,1,10,2023-09-28,8302,"Muito satisfeito com o banco."
60740056356,"Prime",43,655.67,4,2,1,1,2,1,6,2024-01-10,10597,"O aplicativo é lento e confuso."
51378993150,"Exclusive",42,362.23,0,2,0,1,3,1,6,2023-06-12,9303,"A experiência no banco não foi boa."
92842881301,"Prime",45,748.44,4,2,3,0,3,1,1,2023-08-21,17811,"O atendimento precisa melhorar."
29839369516,"Exclusive",35,302.89,3,1,0,1,1,2,2,2024-10-09,8238,"0"
35195656652,"Prime",47,725.75,4,3,3,1,3,2,0,2024-09-20,18159,"O atendimento precisa melhorar."
94923637360,"Prime",50,550.76,4,2,2,1,3,3,0,2023-02-25,18805,"0"
78027662352,"Exclusive",44,344.2,2,2,1,1,2,1,0,2024-03-21,9016,"0"
54196344641,"Exclusive",36,451.16,2,3,0,1,3,1,4,2024-02-07,9472,"0"
37660341106,"Classic",45,326.75,1,0,1,0,1,0,5,2024-12-07,2487,"A experiência no banco não foi boa."
19642911476,"Prime",47,743.28,2,2,2,0,2,2,1,2024-09-29,18874,"0"
53114957983,"Exclusive",46,477.16,1,1,0,0,3,1,4,2024-08-14,8893,"Tive problemas com o suporte."
87663958037,"Classic",37,266.68,0,2,1,0,1,3,7,2023-06-12,7714,"0"
48218551048,"Prime",41,526.5,4,1,3,0,2,3,6,2023-03-08,19382,"0"
97913473018,"Prime",45,520.47,4,3,3,0,3,2,8,2024-10-01,10515,"O serviço prestado é excelente."
73715371070,"Prime",41,688.64,2,3,3,0,3,2,9,2024-02-10,19187,"Ótimo atendimento, adorei o app."
28158455227,"Classic",18,286.29,0,2,1,1,1,3,3,2024-04-25,1825,"O atendimento precisa melhorar."
36551193497,"Classic",35,151.66,1,0,1,0,1,2,5,2024-07-18,2720,"0"
70570552642,"Exclusive",38,396.48,3,2,0,1,3,2,6,2023-09-15,8059,"0"
69324917824,"Classic",42,334.9,0,0,1,1,0,1,9,2023-11-23,4869,"0"
52842165416,"Prime",44,608.73,4,3,1,0,3,2,2,2024-02-26,19106,"0"
31731164055,"Exclusive",29,305.06,1,2,0,1,3,2,9,2023-12-07,9150,"0"
65222342184,"Exclusive",28,349.3,3,1,0,1,3,2,8,2023-02-25,8023,"Muito satisfeito com o banco."
36183119176,"Classic",40,323.04,0,1,1,1,0,1,2,2023-06-28,2675,"O aplicativo é lento e confuso."
25347140346,"Exclusive",38,335.92,1,2,0,1,2,1,6,2024-06-19,9998,"O atendimento precisa melhorar."
20142138356,"Classic",24,377.97,1,1,0,0,1,3,0,2023-10-01,6158,"0"
51142713322,"Classic",28,190.66,0,0,0,0,1,3,10,2024-08-06,3860,"0"
88957778046,"Prime",35,587.58,4,1,1,0,3,1,4,2024-02-11,17634,"Tive problemas com o suporte."
91064683330,"Exclusive",47,430.48,3,2,0,1,3,2,1,2023-03-12,8349,"O atendimento precisa melhorar."
38429880914,"Prime",50,696.56,4,1,2,1,3,1,9,2023-01-03,13962,"Muito satisfeito com o banco."
73722571488,"Classic",22,187.87,0,0,0,1,0,3,1,2024-11-11,2241,"0"
76416086262,"Exclusive",30,433.07,2,1,0,1,3,2,6,2023-06-25,8976,"0"
35955747448,"Classic",36,107.56,0,1,1,1,1,0,3,2023-03-07,4039,"0"
99490761080,"Prime",52,512.7,4,1,2,0,3,2,5,2023-05-17,12104,"O app trava constantemente."
71717084622,"Classic",21,231.25,1,0,1,0,1,1,8,2024-06-13,4135,"0"
95450553918,"Prime",34,598.65,4,3,2,1,2,2,4,2023-03-14,11175,"0"
59062849308,"Prime",36,542.5,4,1,1,0,2,2,7,2024-02-13,19981,"0"
96963746148,"Exclusive",38,464.59,3,3,0,0,1,2,9,2023-03-16,8743,"O aplicativo é rápido e fácil de usar."
94028257697,"Exclusive",34,546.27,3,1,0,1,3,1,0,2024-02-18,9147,"0"
41624863828,"Prime",54,689.36,4,1,1,0,2,2,4,2024-01-10,13047,"A experiência no banco não foi boa."
58932493976,"Prime",34,523.56,2,2,3,0,3,2,2,2024-08-15,10602,"0"
97378336060,"Exclusive",33,441.64,3,2,3,1,3,2,7,2024-03-03,9793,"0"
97796137695,"Prime",53,508.7,4,1,1,0,3,1,4,2023-03-06,12016,"0"
10926844890,"Prime",45,531.51,4,2,2,0,3,1,5,2024-11-02,10290,"0"
31398093818,"Classic",44,298.09,0,1,0,1,1,1,9,2023-01-10,5063,"0"
58782124981,"Exclusive",50,536.76,3,3,0,1,3,1,1,2023-04-21,9810,"O app trava constantemente."
69451104719,"Exclusive",29,519.88,3,2,0,1,1,1,6,2023-06-28,8184,"Tive problemas com o suporte."
42974768529,"Prime",43,570.94,4,1,3,0,2,3,7,2024-08-11,13417,"0"
95769806072,"Prime",42,748.59,2,1,1,0,2,2,2,2024-01-14,19189,"0"
62742904723,"Classic",45,392.41,0,0,0,0,0,1,7,2024-12-18,1325,"0"
57053475792,"Exclusive",34,449.16,3,3,0,1,2,2,7,2023-07-01,8759,"0"
55327405580,"Exclusive",46,433.85,2,1,0,1,2,1,9,2023-05-04,9161,"0"
70044582915,"Prime",37,514.22,2,2,1,0,3,1,3,2024-07-10,18419,"0"
50204108755,"Exclusive",45,425.56,2,1,0,0,3,2,7,2024-08-04,8126,"0"
77049553936,"Prime",42,725.26,4,3,3,1,3,3,9,2023-09-10,15395,"0"
84308759814,"Classic",40,345.72,0,0,1,0,1,2,6,2024-10-31,1785,"0"
69790148068,"Exclusive",40,354.15,3,1,0,1,3,1,9,2024-12-22,8496,"0"
43089213269,"Classic",39,267.79,0,1,1,0,1,1,10,2024-11-10,7013,"0"
71899902943,"Prime",44,583.56,2,2,2,1,3,2,6,2023-11-03,18932,"0"
26077912038,"Classic",21,349.68,1,1,1,1,1,2,9,2024-07-18,6801,"Ótimo atendimento, adorei o app."
52485409257,"Classic",20,314.08,0,1,1,1,0,3,5,2024-09-07,5803,"Tive problemas com o suporte."
73124505449,"Prime",33,721.67,4,1,3,1,3,3,5,2024-09-22,14258,"A experiência no banco não foi boa."
14961617687,"Prime",31,642.84,2,3,3,0,3,2,1,2024-02-24,14164,"O app trava constantemente."
91715177436,"Classic",34,359.45,0,2,1,1,1,2,4,2024-01-22,5795,"O atendimento precisa melhorar."
71807466815,"Exclusive",28,593.04,3,3,0,1,3,1,7,2023-03-29,9293,"0"
51347755989,"Exclusive",48,526.08,3,3,0,1,2,1,9,2024-11-09,8271,"0"
74633113717,"Prime",43,578.06,4,3,3,0,3,3,2,2024-02-22,18960,"0"
62924749298,"Classic",45,383.18,0,1,1,1,0,0,7,2024-10-25,1593,"0"
79478759397,"Classic",40,210.43,0,2,1,1,1,1,2,2023-06-24,1886,"0"
89214598694,"Exclusive",25,390.42,2,2,2,1,3,1,1,2023-02-16,9528,"0"
95055350873,"Exclusive",30,378.24,3,3,3,0,3,1,4,2023-04-21,8822,"A experiência no banco não foi boa."
19423269850,"Prime",50,600.96,4,3,3,0,3,2,6,2023-11-25,19713,"0"
63960030830,"Prime",44,524.49,4,2,1,0,3,3,7,2024-04-03,14560,"0"
89892247240,"Exclusive",28,380.54,1,2,1,1,3,1,3,2023-06-06,8327,"0"
45974501470,"Prime",30,749.01,4,3,3,0,2,2,1,2024-10-25,12646,"Tive problemas com o suporte."
52193064714,"Prime",33,735.2,2,3,1,0,3,2,8,2023-11-07,16822,"0"
57632156572,"Classic",41,198.98,0,1,1,1,0,3,10,2024-04-12,6853,"0"
20109418215,"Prime",55,644.51,4,1,2,0,2,1,3,2024-02-01,11634,"O app trava constantemente."
69924320178,"Classic",25,331.67,0,1,1,1,1,3,7,2024-02-24,5070,"0"
27675574925,"Prime",39,639.63,4,1,1,0,2,3,8,2023-04-10,14167,"0"
21191793589,"Prime",33,545.84,4,3,1,1,2,3,8,2024-01-04,10818,"O aplicativo é rápido e fácil de usar."
42755215567,"Prime",37,587.17,4,2,2,0,3,2,9,2024-11-06,16606,"0"
45333362425,"Prime",46,633.4,4,3,3,0,3,3,3,2023-11-13,13096,"O app trava constantemente."
95672056705,"Exclusive",36,507.87,1,3,3,0,2,1,0,2024-11-12,9495,"Tive problemas com o suporte."
97411052808,"Exclusive",38,535.61,3,2,3,0,2,1,3,2024-06-12,9374,"0"
80897784232,"Prime",31,735.13,4,2,2,0,3,3,8,2024-12-14,19896,"O serviço prestado é excelente."
71873988339,"Exclusive",27,502.48,3,3,2,1,1,1,6,2024-01-20,9605,"0"
77360939832,"Classic",23,109.57,0,1,1,0,1,1,9,2024-10-21,2617,"0"
31584413424,"Exclusive",32,467.46,3,1,1,0,2,1,5,2023-06-03,9282,"0"
23919832232,"Classic",38,212.41,0,1,1,0,0,1,8,2023-11-01,2520,"0"
64492351593,"Classic",28,309.95,1,1,1,0,1,0,3,2023-07-04,6930,"0"
17715752660,"Prime",50,566.64,4,1,2,0,3,1,9,2024-11-16,10136,"0"
43741440892,"Prime",47,712.78,2,2,1,1,3,1,0,2023-05-05,12730,"O aplicativo é lento e confuso."
71399268173,"Exclusive",44,465.29,3,1,3,1,2,1,4,2023-11-14,8600,"O app trava constantemente."
84280224749,"Prime",30,693.3,4,3,2,0,2,2,3,2023-06-21,15768,"0"
47156196787,"Prime",38,594.43,4,3,1,0,3,2,4,2023-04-17,11507,"0"
11206243316,"Classic",19,309.24,0,2,1,1,1,2,2,2024-06-30,2809,"0"
33706482434,"Exclusive",25,432.55,1,3,2,0,3,1,8,2024-07-06,9078,"0"
75149674605,"Classic",25,389.5,0,1,0,1,0,3,9,2024-08-04,1039,"Ótimo atendimento, adorei o app."
13526687645,"Classic",31,312.92,0,0,1,1,0,1,6,2023-05-09,6842,"0"
20233822865,"Classic",33,271.47,0,1,1,0,1,3,3,2023-10-02,1900,"0"
49747973857,"Exclusive",25,427.61,3,2,1,0,1,2,1,2024-07-17,9921,"0"
10571868046,"Prime",49,580.81,4,1,3,1,2,1,10,2023-01-14,18255,"Ótimo atendimento, adorei o app."
21748372239,"Classic",37,198.87,0,2,1,1,1,1,5,2023-01-15,2697,"0"
38342769661,"Exclusive",45,536.13,1,1,1,1,3,1,9,2023-12-24,9041,"0"
34857900625,"Classic",28,360.72,0,1,0,0,1,1,6,2023-12-05,3298,"O app trava constantemente."
19935245976,"Prime",54,718.27,2,1,1,0,2,1,5,2024-12-12,10243,"0"
18979299919,"Classic",45,154.07,0,1,1,0,1,2,7,2024-05-06,2202,"0"
73134296769,"Prime",35,513.72,2,3,2,0,3,1,2,2024-04-20,15362,"Tive problemas com o suporte."
72746065363,"Classic",38,264.6,0,2,1,1,1,2,0,2023-06-22,3781,"O app trava constantemente."
88034182343,"Prime",35,600.38,2,3,2,0,3,1,6,2023-05-04,11972,"0"
66964669893,"Classic",21,336.23,1,0,1,1,1,0,2,2023-11-02,3568,"Tive problemas com o suporte."
43863651399,"Classic",32,374.24,1,0,1,0,0,3,2,2024-02-05,7436,"Tive problemas com o suporte."
64939248418,"Classic",21,214.11,0,1,0,1,1,2,1,2023-07-28,4626,"A experiência no banco não foi boa."
53547320588,"Exclusive",49,506.79,1,2,2,1,3,1,4,2024-06-14,8607,"0"
87545494598,"Prime",49,599.08,4,1,3,0,3,3,1,2023-06-24,19879,"0"
24842030190,"Classic",44,165.94,0,1,1,1,0,2,10,2024-05-09,4941,"0"
54829115973,"Prime",54,631.16,4,3,1,0,3,1,7,2024-02-11,19282,"0"
33147108847,"Classic",27,365.16,0,0,0,1,0,1,7,2024-06-22,1797,"0"
96522998190,"Prime",43,703.78,2,1,3,1,3,3,10,2023-03-25,13157,"0"
31150000668,"Exclusive",33,330.93,3,3,1,0,3,1,4,2023-02-01,9455,"O atendimento precisa melhorar."
91312779440,"Exclusive",45,550.92,1,1,1,1,3,1,1,2023-09-09,8197,"O aplicativo é lento e confuso."
65508903133,"Exclusive",48,425.58,1,2,1,0,2,1,7,2024-06-21,8926,"0"
29719433086,"Prime",52,561.5,4,2,3,1,2,3,1,2024-09-29,17695,"O atendimento precisa melhorar."
76722738759,"Prime",32,638.95,2,1,1,0,3,1,5,2023-12-29,14749,"O app trava constantemente."
85004128101,"Exclusive",44,314.49,3,2,2,1,2,1,10,2023-11-06,8922,"Adoro as funcionalidades do app!"
16662951851,"Prime",33,541.67,4,2,1,0,3,2,7,2023-08-07,19109,"0"
71755094967,"Prime",33,633.45,2,1,3,1,3,1,8,2023-12-12,18881,"0"
69343874683,"Exclusive",34,511.5,3,3,1,0,3,1,0,2023-08-09,8655,"0"
89245294127,"Exclusive",42,488.72,2,1,3,0,2,1,10,2024-05-10,8600,"O aplicativo é rápido e fácil de usar."
42035181386,"Prime",40,597.76,4,2,2,0,3,1,1,2024-08-18,16450,"0"
32989866952,"Exclusive",48,419.17,3,2,3,1,3,1,2,2023-12-27,9203,"0"
30796778154,"Classic",27,143.59,0,0,0,1,1,1,0,2023-12-29,6848,"0"
49506056819,"Classic",19,359.53,0,1,0,0,1,0,2,2024-06-11,7149,"0"
16754778989,"Classic",24,183.6,1,1,0,1,1,1,10,2024-02-18,6100,"0"
93376968461,"Prime",52,628.29,2,1,1,0,3,2,9,2024-08-27,16661,"0"
35503032486,"Prime",35,530.01,2,1,2,0,3,3,0,2024-09-07,18999,"0"
64519901276,"Exclusive",45,458.09,1,3,2,1,1,1,8,2024-01-26,8761,"0"
78366395342,"Prime",40,611.85,4,2,1,0,3,2,5,2023-06-12,11820,"0"
77144925660,"Classic",43,315.98,0,0,1,1,0,0,2,2024-10-07,5902,"O app trava constantemente."
84250251033,"Exclusive",50,516.15,3,1,3,1,2,2,8,2023-01-22,9436,"0"
39081761562,"Exclusive",26,467.71,3,2,3,1,2,1,9,2023-03-27,8421,"0"
17598437517,"Exclusive",25,418.83,1,1,2,1,3,1,5,2023-02-01,9416,"O atendimento precisa melhorar."
90616149958,"Prime",35,656.43,2,1,2,1,3,2,0,2023-04-07,11186,"0"
54141702891,"Prime",53,670.96,2,3,2,0,2,1,10,2024-05-17,14888,"0"
13229616349,"Prime",44,617.51,4,3,3,0,3,3,5,2023-07-01,14086,"0"
53407196440,"Exclusive",42,505.72,1,1,0,1,2,2,3,2024-03-06,9182,"0"
94846267594,"Exclusive",47,498.1,3,2,0,1,3,2,2,2023-02-11,9925,"O atendimento precisa melhorar."
59989891212,"Exclusive",25,389.05,3,3,1,0,2,1,4,2024-10-09,8406,"O aplicativo é lento e confuso."
83333545619,"Classic",22,396.94,0,0,1,1,1,2,3,2023-12-18,3191,"O aplicativo é lento e confuso."
89957900466,"Prime",52,624.18,4,2,3,0,3,2,0,2024-08-04,14039,"0"
54385340395,"Classic",25,323.12,1,1,0,1,0,1,2,2023-10-09,1797,"A experiência no banco não foi boa."
50256922220,"Prime",49,519.14,2,2,3,1,3,2,0,2023-06-28,12259,"Tive problemas com o suporte."
32242804555,"Prime",46,502.77,2,3,1,0,2,3,6,2024-04-21,18062,"0"
14962023905,"Classic",24,168.52,0,1,1,1,0,1,0,2023-05-09,1501,"O aplicativo é lento e confuso."
15648904858,"Exclusive",28,586.94,1,3,0,0,3,1,3,2023-05-04,8145,"0"
47027674509,"Exclusive",31,435.87,2,3,0,1,3,1,3,2023-02-12,9269,"0"
91975932199,"Classic",23,273.98,1,2,1,1,1,3,4,2023-07-19,4229,"0"
98830151132,"Prime",54,605.89,4,1,1,0,2,1,9,2024-05-14,15949,"0"
43398939184,"Exclusive",27,456.36,3,3,1,1,3,1,9,2023-01-26,8370,"Ótimo atendimento, adorei o app."
16999104938,"Exclusive",35,391.98,1,2,0,1,2,1,6,2023-05-16,9647,"0"
82671340419,"Exclusive",48,514.68,3,1,0,1,3,1,8,2023-07-17,9777,"Muito satisfeito com o banco."
75480385154,"Prime",35,501.07,4,3,2,0,3,1,8,2023-01-02,19273,"Ótimo atendimento, adorei o app."
58086292913,"Exclusive",37,375.69,3,3,0,1,2,2,6,2024-12-23,9481,"0"
42052655013,"Prime",30,740.95,4,3,3,0,3,2,10,2024-05-09,12754,"0"
16755317324,"Exclusive",35,397.61,2,3,0,1,3,2,4,2024-09-30,9780,"O aplicativo é lento e confuso."
95434456842,"Prime",46,714.87,4,2,3,0,2,1,2,2023-07-14,11711,"0"
40641909996,"Classic",39,153.86,0,2,1,0,1,0,10,2023-01-30,7510,"O serviço prestado é excelente."
10731624300,"Prime",34,721.88,4,2,2,1,3,3,2,2024-04-08,17639,"0"
57325473939,"Classic",33,166.06,0,0,1,0,0,2,9,2023-04-16,3089,"Ótimo atendimento, adorei o app."
85943646310,"Exclusive",46,566.64,2,3,0,1,3,2,6,2023-04-15,9322,"O aplicativo é lento e confuso."
44476836682,"Exclusive",29,448.84,3,2,0,1,1,1,1,2024-05-30,8648,"0"
47248288913,"Prime",33,627.19,2,2,2,0,3,1,2,2023-01-16,18413,"0"
99505558418,"Exclusive",38,428.54,3,1,1,1,3,1,3,2023-04-09,8014,"0"
62099281614,"Prime",47,516.38,4,3,1,0,3,1,4,2023-03-08,15617,"O app trava constantemente."
95059769951,"Classic",41,373.71,0,1,0,0,1,3,5,2023-03-07,4207,"Tive problemas com o suporte."
22979536715,"Exclusive",28,314.3,1,1,0,0,3,1,1,2024-01-24,8683,"0"
84924629248,"Exclusive",26,518.17,1,3,0,1,3,1,2,2023-05-15,9504,"O atendimento precisa melhorar."
18599985708,"Prime",36,530.91,4,3,3,1,2,2,3,2024-04-06,12395,"0"
65324242296,"Prime",46,512.18,4,2,3,0,3,1,5,2023-02-20,13979,"0"
56184816387,"Prime",40,583.12,4,1,1,0,2,1,7,2024-03-26,17954,"0"
20506955385,"Exclusive",27,359.54,2,3,0,1,3,1,7,2023-07-18,8268,"0"
48933277328,"Prime",31,506.44,4,3,3,0,3,2,3,2024-12-05,17815,"0"
42771946604,"Exclusive",33,458.21,3,3,0,1,1,1,5,2023-12-23,8642,"O app trava constantemente."
45621282563,"Exclusive",47,401.07,3,3,3,0,3,1,10,2023-10-13,8058,"Ótimo atendimento, adorei o app."
